127.0.0.1 - - [24/Jul/2021:13:28:20 +0900] "GET /images/logo_white.svg HTTP/1.0" 404 22619
127.0.0.1 - - [24/Jul/2021:13:28:49 +0900] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET / HTTP/1.0" 200 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /wp-content/themes/cryptcurrencycss/reset.css HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /wp-content/themes/cryptcurrencycss/style.css HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/logo_character_white.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /js/index.js HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/nav_icon.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/about_title.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/businessmodel_title.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/businessmodel_icon-01.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/businessmodel_icon-02.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/businessmodel_icon-03.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/cast2.png HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/mission_title.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/value_title.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/company_title.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/contact_title.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/contact_icon.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:28:59 +0900] "GET /images/logo_white.svg HTTP/1.0" 404 22693
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET / HTTP/1.0" 200 22622
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /wp-content/themes/cryptcurrency/css/reset.css HTTP/1.0" 200 854
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /wp-content/themes/cryptcurrency/css/style.css HTTP/1.0" 200 28413
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /js/index.js HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /images/logo_character_white.svg HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /wp-content/themes/cryptcurrency/images/section1_back.svg HTTP/1.0" 200 745273
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /wp-content/themes/cryptcurrency/images/top_back.svg HTTP/1.0" 200 400884
